strategy,puzzle_file,runtime,backtracks,max_depth,recursive_calls
2,puzzles\puzzle_566.cnf,1.4642598628997803,0,0,3
3,puzzles\puzzle_566.cnf,3.894852638244629,0,0,23
1,puzzles\puzzle_567.cnf,1.4933807849884033,0,0,3
2,puzzles\puzzle_567.cnf,2.5820517539978027,0,0,5
3,puzzles\puzzle_567.cnf,1.8361151218414307,0,0,14
1,puzzles\puzzle_568.cnf,1.515571117401123,3,0,15
2,puzzles\puzzle_568.cnf,1.5278472900390625,2,0,10
3,puzzles\puzzle_568.cnf,2.456209182739258,0,0,19
1,puzzles\puzzle_569.cnf,1.506983995437622,0,0,5
2,puzzles\puzzle_569.cnf,1.505760669708252,0,0,3
3,puzzles\puzzle_569.cnf,1.7000339031219482,0,0,12
1,puzzles\puzzle_57.cnf,1.806736707687378,0,0,1
2,puzzles\puzzle_57.cnf,2.0488457679748535,0,0,1
3,puzzles\puzzle_57.cnf,1.478351354598999,0,0,1
1,puzzles\puzzle_570.cnf,1.4916117191314697,0,0,1
2,puzzles\puzzle_570.cnf,1.4748482704162598,0,0,1
3,puzzles\puzzle_570.cnf,1.507291555404663,0,0,1
1,puzzles\puzzle_571.cnf,1.502288818359375,0,0,4
2,puzzles\puzzle_571.cnf,1.5174059867858887,2,0,13
3,puzzles\puzzle_571.cnf,4.823313474655151,0,0,27
1,puzzles\puzzle_572.cnf,1.5163421630859375,0,0,3
2,puzzles\puzzle_572.cnf,1.5779531002044678,1,0,9
3,puzzles\puzzle_572.cnf,16.9827139377594,41,0,106
1,puzzles\puzzle_573.cnf,1.5398728847503662,4,0,24
2,puzzles\puzzle_573.cnf,1.5236637592315674,1,0,7
3,puzzles\puzzle_573.cnf,8.781602382659912,27,0,76
1,puzzles\puzzle_574.cnf,1.458207130432129,0,0,2
2,puzzles\puzzle_574.cnf,1.578916311264038,0,0,3
3,puzzles\puzzle_574.cnf,1.8840489387512207,0,0,9
1,puzzles\puzzle_575.cnf,1.5078892707824707,1,0,7
2,puzzles\puzzle_575.cnf,1.4989981651306152,0,0,6
3,puzzles\puzzle_575.cnf,2.0905487537384033,0,0,8
1,puzzles\puzzle_576.cnf,1.5211992263793945,3,0,12
2,puzzles\puzzle_576.cnf,2.3034071922302246,3,0,13
3,puzzles\puzzle_576.cnf,25.271761417388916,116,0,257
1,puzzles\puzzle_577.cnf,1.4749479293823242,0,0,1
2,puzzles\puzzle_577.cnf,2.151606321334839,0,0,1
3,puzzles\puzzle_577.cnf,1.958512783050537,0,0,1
1,puzzles\puzzle_578.cnf,1.6136105060577393,12,0,44
2,puzzles\puzzle_578.cnf,1.5504391193389893,0,0,6
3,puzzles\puzzle_578.cnf,6.7804481983184814,15,0,63
1,puzzles\puzzle_579.cnf,1.4649600982666016,0,0,2
2,puzzles\puzzle_579.cnf,2.3630664348602295,1,0,7
3,puzzles\puzzle_579.cnf,1.8537037372589111,0,0,9
1,puzzles\puzzle_58.cnf,1.4880571365356445,0,0,1
2,puzzles\puzzle_58.cnf,1.5001499652862549,0,0,1
3,puzzles\puzzle_58.cnf,1.5010371208190918,0,0,1
1,puzzles\puzzle_580.cnf,1.602957010269165,4,0,17
2,puzzles\puzzle_580.cnf,1.7498936653137207,11,0,35
3,puzzles\puzzle_580.cnf,43.549705266952515,154,0,341
1,puzzles\puzzle_581.cnf,1.4735162258148193,0,0,6
2,puzzles\puzzle_581.cnf,1.480994701385498,0,0,5
3,puzzles\puzzle_581.cnf,3.5905728340148926,0,0,14
1,puzzles\puzzle_582.cnf,1.5308949947357178,0,0,1
2,puzzles\puzzle_582.cnf,1.617074728012085,0,0,1
3,puzzles\puzzle_582.cnf,1.4452693462371826,0,0,1
1,puzzles\puzzle_583.cnf,1.4993844032287598,0,0,4
2,puzzles\puzzle_583.cnf,1.5394277572631836,4,0,12
3,puzzles\puzzle_583.cnf,4.096680641174316,0,0,19
1,puzzles\puzzle_584.cnf,1.458982229232788,0,0,3
2,puzzles\puzzle_584.cnf,2.6275901794433594,0,0,2
3,puzzles\puzzle_584.cnf,1.4852066040039062,0,0,2
1,puzzles\puzzle_585.cnf,1.4264252185821533,0,0,4
2,puzzles\puzzle_585.cnf,1.6398205757141113,5,0,16
3,puzzles\puzzle_585.cnf,10.31160831451416,19,0,78
1,puzzles\puzzle_586.cnf,1.53914475440979,1,0,7
2,puzzles\puzzle_586.cnf,1.4761452674865723,0,0,5
3,puzzles\puzzle_586.cnf,13.542557716369629,26,0,114
1,puzzles\puzzle_587.cnf,1.4564714431762695,0,0,4
2,puzzles\puzzle_587.cnf,1.5337574481964111,0,0,5
3,puzzles\puzzle_587.cnf,2.734179735183716,4,0,36
1,puzzles\puzzle_588.cnf,1.4510631561279297,0,0,4
2,puzzles\puzzle_588.cnf,1.4856767654418945,0,0,3
3,puzzles\puzzle_588.cnf,2.598472833633423,0,0,10
1,puzzles\puzzle_589.cnf,2.327509880065918,1,0,8
2,puzzles\puzzle_589.cnf,1.5038042068481445,0,0,4
3,puzzles\puzzle_589.cnf,2.483793258666992,0,0,8
1,puzzles\puzzle_59.cnf,1.5731332302093506,1,0,8
2,puzzles\puzzle_59.cnf,1.5954580307006836,3,0,12
3,puzzles\puzzle_59.cnf,32.91916084289551,118,0,264
1,puzzles\puzzle_590.cnf,1.5887932777404785,1,0,9
2,puzzles\puzzle_590.cnf,2.0989606380462646,0,0,6
3,puzzles\puzzle_590.cnf,2.84090518951416,0,0,7
1,puzzles\puzzle_591.cnf,1.5532424449920654,8,0,26
2,puzzles\puzzle_591.cnf,1.6468462944030762,14,0,38
3,puzzles\puzzle_591.cnf,3.648983955383301,5,0,23
1,puzzles\puzzle_592.cnf,1.6234352588653564,1,0,21
2,puzzles\puzzle_592.cnf,1.4975385665893555,0,0,8
3,puzzles\puzzle_592.cnf,18.769441604614258,24,0,98
1,puzzles\puzzle_593.cnf,1.4612774848937988,0,0,1
2,puzzles\puzzle_593.cnf,1.48114013671875,0,0,1
3,puzzles\puzzle_593.cnf,1.4813549518585205,0,0,1
1,puzzles\puzzle_594.cnf,1.5171706676483154,0,0,10
2,puzzles\puzzle_594.cnf,1.4773273468017578,0,0,2
3,puzzles\puzzle_594.cnf,9.311395406723022,8,0,53
1,puzzles\puzzle_595.cnf,1.5411076545715332,4,0,11
2,puzzles\puzzle_595.cnf,1.550689697265625,3,0,13
3,puzzles\puzzle_595.cnf,3.6980888843536377,0,0,31
1,puzzles\puzzle_596.cnf,1.535315990447998,0,0,11
2,puzzles\puzzle_596.cnf,1.4843435287475586,1,0,9
3,puzzles\puzzle_596.cnf,4.3259618282318115,6,0,38
1,puzzles\puzzle_597.cnf,1.481247901916504,0,0,1
2,puzzles\puzzle_597.cnf,1.4942293167114258,0,0,1
3,puzzles\puzzle_597.cnf,1.5158922672271729,0,0,1
1,puzzles\puzzle_598.cnf,1.493750810623169,0,0,2
2,puzzles\puzzle_598.cnf,1.4867353439331055,0,0,4
3,puzzles\puzzle_598.cnf,5.784141540527344,3,0,22
1,puzzles\puzzle_599.cnf,1.5139870643615723,0,0,4
2,puzzles\puzzle_599.cnf,1.6344830989837646,0,0,5
3,puzzles\puzzle_599.cnf,2.871540069580078,0,0,25
1,puzzles\puzzle_6.cnf,1.461538553237915,0,0,2
2,puzzles\puzzle_6.cnf,1.5428788661956787,0,0,5
3,puzzles\puzzle_6.cnf,6.870849370956421,0,0,36
1,puzzles\puzzle_60.cnf,1.5259547233581543,0,0,7
2,puzzles\puzzle_60.cnf,1.5204601287841797,0,0,6
3,puzzles\puzzle_60.cnf,55.043649435043335,111,0,282
1,puzzles\puzzle_600.cnf,1.601515293121338,1,0,9
2,puzzles\puzzle_600.cnf,1.4823544025421143,2,0,8
3,puzzles\puzzle_600.cnf,6.901377201080322,0,0,32
1,puzzles\puzzle_601.cnf,1.4545154571533203,0,0,1
2,puzzles\puzzle_601.cnf,1.5034184455871582,0,0,1
3,puzzles\puzzle_601.cnf,1.5422053337097168,0,0,1
1,puzzles\puzzle_602.cnf,2.324059009552002,1,0,9
2,puzzles\puzzle_602.cnf,1.5271458625793457,0,0,4
3,puzzles\puzzle_602.cnf,1.8225066661834717,0,0,12
1,puzzles\puzzle_603.cnf,1.512291431427002,1,0,17
2,puzzles\puzzle_603.cnf,1.5424818992614746,0,0,5
3,puzzles\puzzle_603.cnf,15.19197964668274,15,0,81
1,puzzles\puzzle_604.cnf,1.5371737480163574,0,0,5
2,puzzles\puzzle_604.cnf,1.5122370719909668,0,0,2
3,puzzles\puzzle_604.cnf,1.8081963062286377,0,0,8
1,puzzles\puzzle_605.cnf,1.5781376361846924,0,0,8
2,puzzles\puzzle_605.cnf,2.239727258682251,0,0,8
3,puzzles\puzzle_605.cnf,8.409112453460693,17,0,73
1,puzzles\puzzle_606.cnf,1.5300734043121338,0,0,5
2,puzzles\puzzle_606.cnf,1.4811162948608398,0,0,3
3,puzzles\puzzle_606.cnf,6.2237548828125,0,0,43
1,puzzles\puzzle_607.cnf,1.609933853149414,1,0,13
2,puzzles\puzzle_607.cnf,1.536813735961914,2,0,13
3,puzzles\puzzle_607.cnf,19.933990240097046,65,0,166
1,puzzles\puzzle_608.cnf,1.4564487934112549,0,0,4
2,puzzles\puzzle_608.cnf,2.3607256412506104,0,0,2
3,puzzles\puzzle_608.cnf,1.8804786205291748,0,0,6
1,puzzles\puzzle_609.cnf,1.457742691040039,0,0,3
2,puzzles\puzzle_609.cnf,1.5235998630523682,1,0,6
3,puzzles\puzzle_609.cnf,1.8811087608337402,0,0,12
1,puzzles\puzzle_61.cnf,1.7285306453704834,10,0,35
2,puzzles\puzzle_61.cnf,1.4711129665374756,0,0,3
3,puzzles\puzzle_61.cnf,3.4947280883789062,0,0,7
1,puzzles\puzzle_610.cnf,2.5682811737060547,5,0,21
2,puzzles\puzzle_610.cnf,1.5752882957458496,2,0,11
3,puzzles\puzzle_610.cnf,7.908049821853638,0,0,37
1,puzzles\puzzle_611.cnf,1.4602785110473633,0,0,3
2,puzzles\puzzle_611.cnf,2.0383715629577637,0,0,4
3,puzzles\puzzle_611.cnf,2.2287213802337646,0,0,16
1,puzzles\puzzle_612.cnf,1.542936086654663,7,0,22
2,puzzles\puzzle_612.cnf,1.53928542137146,4,0,13
3,puzzles\puzzle_612.cnf,11.472733736038208,58,0,144
1,puzzles\puzzle_613.cnf,1.562821626663208,0,0,6
2,puzzles\puzzle_613.cnf,1.6089208126068115,1,0,12
3,puzzles\puzzle_613.cnf,3.1038994789123535,0,0,6
1,puzzles\puzzle_614.cnf,1.5308866500854492,0,0,1
2,puzzles\puzzle_614.cnf,1.5328500270843506,0,0,1
3,puzzles\puzzle_614.cnf,1.4837028980255127,0,0,1
1,puzzles\puzzle_615.cnf,1.6412005424499512,0,0,8
2,puzzles\puzzle_615.cnf,2.7993757724761963,6,0,22
3,puzzles\puzzle_615.cnf,15.692626476287842,52,0,144
1,puzzles\puzzle_616.cnf,1.4887158870697021,3,0,11
2,puzzles\puzzle_616.cnf,1.5325274467468262,0,0,8
3,puzzles\puzzle_616.cnf,5.491567373275757,8,0,51
1,puzzles\puzzle_617.cnf,1.4876811504364014,0,0,8
2,puzzles\puzzle_617.cnf,1.5429368019104004,0,0,2
3,puzzles\puzzle_617.cnf,3.617236614227295,0,0,23
1,puzzles\puzzle_618.cnf,1.5056788921356201,0,0,9
2,puzzles\puzzle_618.cnf,1.4525883197784424,0,0,4
3,puzzles\puzzle_618.cnf,3.170278549194336,0,0,24
1,puzzles\puzzle_619.cnf,1.555455207824707,0,0,3
2,puzzles\puzzle_619.cnf,1.4727354049682617,0,0,2
3,puzzles\puzzle_619.cnf,1.960866928100586,0,0,19
1,puzzles\puzzle_62.cnf,2.849972724914551,0,0,1
2,puzzles\puzzle_62.cnf,1.543248176574707,0,0,1
3,puzzles\puzzle_62.cnf,1.4779446125030518,0,0,1
1,puzzles\puzzle_620.cnf,1.4854340553283691,0,0,8
2,puzzles\puzzle_620.cnf,1.5695059299468994,0,0,5
3,puzzles\puzzle_620.cnf,8.049686908721924,5,0,51
1,puzzles\puzzle_621.cnf,1.538391351699829,0,0,1
2,puzzles\puzzle_621.cnf,1.4382014274597168,0,0,1
3,puzzles\puzzle_621.cnf,1.5072312355041504,0,0,1
1,puzzles\puzzle_622.cnf,1.4846534729003906,5,0,20
2,puzzles\puzzle_622.cnf,1.470104455947876,0,0,9
3,puzzles\puzzle_622.cnf,3.8974521160125732,0,0,28
1,puzzles\puzzle_623.cnf,1.4822020530700684,0,0,1
2,puzzles\puzzle_623.cnf,2.6883552074432373,0,0,1
3,puzzles\puzzle_623.cnf,1.4575273990631104,0,0,1
1,puzzles\puzzle_624.cnf,1.5554399490356445,2,0,11
2,puzzles\puzzle_624.cnf,1.499727487564087,0,0,10
3,puzzles\puzzle_624.cnf,3.972348928451538,7,0,24
1,puzzles\puzzle_625.cnf,1.516097068786621,0,0,1
2,puzzles\puzzle_625.cnf,1.4648633003234863,0,0,1
3,puzzles\puzzle_625.cnf,1.827800989151001,0,0,1
1,puzzles\puzzle_626.cnf,1.9671313762664795,0,0,10
2,puzzles\puzzle_626.cnf,1.5225400924682617,0,0,6
3,puzzles\puzzle_626.cnf,1.8230705261230469,0,0,6
1,puzzles\puzzle_627.cnf,1.4798169136047363,0,0,3
2,puzzles\puzzle_627.cnf,1.4676671028137207,0,0,4
3,puzzles\puzzle_627.cnf,3.1695473194122314,15,0,36
1,puzzles\puzzle_628.cnf,1.498471736907959,0,0,2
2,puzzles\puzzle_628.cnf,1.5619010925292969,0,0,2
3,puzzles\puzzle_628.cnf,2.708496570587158,0,0,6
1,puzzles\puzzle_629.cnf,1.5420382022857666,0,0,2
2,puzzles\puzzle_629.cnf,1.533839225769043,0,0,4
3,puzzles\puzzle_629.cnf,2.5703680515289307,0,0,6
1,puzzles\puzzle_63.cnf,1.500511884689331,0,0,5
2,puzzles\puzzle_63.cnf,1.5448219776153564,0,0,3
3,puzzles\puzzle_63.cnf,1.9708268642425537,0,0,18
1,puzzles\puzzle_630.cnf,1.4648590087890625,0,0,1
2,puzzles\puzzle_630.cnf,2.3024842739105225,0,0,1
3,puzzles\puzzle_630.cnf,1.4990546703338623,0,0,1
1,puzzles\puzzle_631.cnf,1.5606939792633057,8,0,24
2,puzzles\puzzle_631.cnf,1.5926597118377686,7,0,29
3,puzzles\puzzle_631.cnf,5.315373182296753,3,0,39
1,puzzles\puzzle_632.cnf,1.4540791511535645,0,0,5
2,puzzles\puzzle_632.cnf,1.6063387393951416,0,0,6
3,puzzles\puzzle_632.cnf,7.5857861042022705,15,0,58
1,puzzles\puzzle_633.cnf,1.4648911952972412,0,0,5
2,puzzles\puzzle_633.cnf,1.4615182876586914,0,0,3
3,puzzles\puzzle_633.cnf,1.8883800506591797,0,0,15
1,puzzles\puzzle_634.cnf,1.5091643333435059,0,0,10
2,puzzles\puzzle_634.cnf,2.1831371784210205,0,0,3
3,puzzles\puzzle_634.cnf,2.3695647716522217,0,0,10
1,puzzles\puzzle_635.cnf,1.4854047298431396,0,0,2
2,puzzles\puzzle_635.cnf,1.5317003726959229,0,0,6
3,puzzles\puzzle_635.cnf,2.2511837482452393,0,0,14
1,puzzles\puzzle_636.cnf,1.4751789569854736,0,0,2
2,puzzles\puzzle_636.cnf,1.4705326557159424,0,0,3
3,puzzles\puzzle_636.cnf,1.5024337768554688,0,0,2
1,puzzles\puzzle_637.cnf,1.4864580631256104,0,0,5
2,puzzles\puzzle_637.cnf,2.3147318363189697,0,0,4
3,puzzles\puzzle_637.cnf,5.765023946762085,10,0,59
1,puzzles\puzzle_638.cnf,1.5364081859588623,3,0,17
2,puzzles\puzzle_638.cnf,1.4936707019805908,1,0,7
3,puzzles\puzzle_638.cnf,2.0497751235961914,0,0,7
1,puzzles\puzzle_639.cnf,1.5540978908538818,0,0,7
2,puzzles\puzzle_639.cnf,2.634537696838379,1,0,5
3,puzzles\puzzle_639.cnf,1.7267563343048096,0,0,6
1,puzzles\puzzle_64.cnf,1.4831445217132568,0,0,1
2,puzzles\puzzle_64.cnf,1.5176916122436523,0,0,1
3,puzzles\puzzle_64.cnf,1.4956748485565186,0,0,1
1,puzzles\puzzle_640.cnf,1.4663679599761963,0,0,2
2,puzzles\puzzle_640.cnf,1.5184857845306396,0,0,9
3,puzzles\puzzle_640.cnf,8.738370180130005,28,0,106
1,puzzles\puzzle_641.cnf,1.483391284942627,0,0,4
2,puzzles\puzzle_641.cnf,1.507406234741211,0,0,2
3,puzzles\puzzle_641.cnf,2.321955442428589,0,0,6
1,puzzles\puzzle_642.cnf,1.5244255065917969,0,0,2
2,puzzles\puzzle_642.cnf,1.5612514019012451,0,0,4
3,puzzles\puzzle_642.cnf,2.5784497261047363,0,0,8
1,puzzles\puzzle_643.cnf,1.5975799560546875,0,0,1
2,puzzles\puzzle_643.cnf,1.5039217472076416,0,0,1
3,puzzles\puzzle_643.cnf,1.4820024967193604,0,0,1
1,puzzles\puzzle_644.cnf,1.5225610733032227,0,0,1
2,puzzles\puzzle_644.cnf,1.4934353828430176,0,0,1
3,puzzles\puzzle_644.cnf,1.4859387874603271,0,0,1
1,puzzles\puzzle_645.cnf,1.4453554153442383,0,0,1
2,puzzles\puzzle_645.cnf,1.4931683540344238,0,0,1
3,puzzles\puzzle_645.cnf,1.4978349208831787,0,0,1
1,puzzles\puzzle_646.cnf,2.808610439300537,0,0,3
2,puzzles\puzzle_646.cnf,1.5540287494659424,0,0,6
3,puzzles\puzzle_646.cnf,2.163644313812256,0,0,13
1,puzzles\puzzle_647.cnf,1.4679269790649414,0,0,3
2,puzzles\puzzle_647.cnf,1.4881391525268555,0,0,2
3,puzzles\puzzle_647.cnf,1.986227035522461,0,0,14
1,puzzles\puzzle_648.cnf,1.5815715789794922,6,0,21
2,puzzles\puzzle_648.cnf,1.6413319110870361,7,0,18
3,puzzles\puzzle_648.cnf,17.49049711227417,37,0,99
1,puzzles\puzzle_649.cnf,1.5215332508087158,0,0,7
2,puzzles\puzzle_649.cnf,1.5038683414459229,0,0,6
3,puzzles\puzzle_649.cnf,17.980871438980103,30,0,106
1,puzzles\puzzle_65.cnf,1.4917230606079102,0,0,1
2,puzzles\puzzle_65.cnf,1.5168864727020264,0,0,1
3,puzzles\puzzle_65.cnf,1.4896831512451172,0,0,1
1,puzzles\puzzle_650.cnf,1.4923770427703857,0,0,8
2,puzzles\puzzle_650.cnf,1.5999763011932373,0,0,2
3,puzzles\puzzle_650.cnf,3.118563175201416,0,0,19
1,puzzles\puzzle_651.cnf,1.4810636043548584,0,0,4
2,puzzles\puzzle_651.cnf,1.47654128074646,0,0,2
3,puzzles\puzzle_651.cnf,1.7476069927215576,0,0,14
1,puzzles\puzzle_652.cnf,1.4630324840545654,0,0,1
2,puzzles\puzzle_652.cnf,1.5201129913330078,0,0,1
3,puzzles\puzzle_652.cnf,1.5408480167388916,0,0,1
1,puzzles\puzzle_653.cnf,1.5662176609039307,2,0,11
2,puzzles\puzzle_653.cnf,2.3059399127960205,5,0,20
3,puzzles\puzzle_653.cnf,6.847557783126831,23,0,66
1,puzzles\puzzle_654.cnf,1.7049150466918945,2,0,21
2,puzzles\puzzle_654.cnf,1.7388527393341064,12,0,36
3,puzzles\puzzle_654.cnf,52.59881234169006,164,0,370
1,puzzles\puzzle_655.cnf,1.4747631549835205,0,0,1
2,puzzles\puzzle_655.cnf,1.4846251010894775,0,0,1
3,puzzles\puzzle_655.cnf,1.468736171722412,0,0,1
1,puzzles\puzzle_656.cnf,1.5923662185668945,2,0,15
2,puzzles\puzzle_656.cnf,1.6663308143615723,5,0,19
3,puzzles\puzzle_656.cnf,62.72470951080322,241,0,526
1,puzzles\puzzle_657.cnf,1.482752799987793,0,0,1
2,puzzles\puzzle_657.cnf,1.4894928932189941,0,0,1
3,puzzles\puzzle_657.cnf,1.508413553237915,0,0,1
1,puzzles\puzzle_658.cnf,1.5158195495605469,4,0,13
2,puzzles\puzzle_658.cnf,1.553945779800415,2,0,8
3,puzzles\puzzle_658.cnf,5.003308057785034,0,0,27
1,puzzles\puzzle_659.cnf,1.4308624267578125,0,0,3
2,puzzles\puzzle_659.cnf,2.2873294353485107,17,0,46
3,puzzles\puzzle_659.cnf,9.838661670684814,35,0,84
1,puzzles\puzzle_66.cnf,1.470961570739746,0,0,4
2,puzzles\puzzle_66.cnf,1.4947400093078613,0,0,4
3,puzzles\puzzle_66.cnf,8.134829998016357,0,0,44
1,puzzles\puzzle_660.cnf,1.457392692565918,0,0,5
2,puzzles\puzzle_660.cnf,1.4827282428741455,3,0,9
3,puzzles\puzzle_660.cnf,2.152182102203369,5,0,29
1,puzzles\puzzle_661.cnf,1.500748634338379,0,0,4
2,puzzles\puzzle_661.cnf,1.6012485027313232,0,0,5
3,puzzles\puzzle_661.cnf,2.741778612136841,0,0,12
1,puzzles\puzzle_662.cnf,1.5214858055114746,0,0,6
2,puzzles\puzzle_662.cnf,1.4899256229400635,1,0,13
3,puzzles\puzzle_662.cnf,28.963943481445312,98,0,229
1,puzzles\puzzle_663.cnf,1.5043041706085205,0,0,5
2,puzzles\puzzle_663.cnf,1.4568779468536377,0,0,2
3,puzzles\puzzle_663.cnf,35.844693660736084,144,0,324
1,puzzles\puzzle_664.cnf,1.523756504058838,2,0,18
2,puzzles\puzzle_664.cnf,1.7449936866760254,0,0,7
3,puzzles\puzzle_664.cnf,5.56756591796875,6,0,50
1,puzzles\puzzle_665.cnf,1.46409010887146,0,0,1
2,puzzles\puzzle_665.cnf,1.4509918689727783,0,0,1
3,puzzles\puzzle_665.cnf,1.5157995223999023,0,0,1
1,puzzles\puzzle_666.cnf,1.5412790775299072,1,0,7
2,puzzles\puzzle_666.cnf,1.5122504234313965,1,0,10
3,puzzles\puzzle_666.cnf,25.053101062774658,119,0,255
1,puzzles\puzzle_667.cnf,1.4501662254333496,0,0,2
2,puzzles\puzzle_667.cnf,1.5328764915466309,0,0,3
3,puzzles\puzzle_667.cnf,1.965350866317749,0,0,18
1,puzzles\puzzle_668.cnf,2.4552597999572754,3,0,14
2,puzzles\puzzle_668.cnf,1.5010428428649902,1,0,9
3,puzzles\puzzle_668.cnf,1.9158973693847656,0,0,4
1,puzzles\puzzle_669.cnf,1.4432973861694336,0,0,2
2,puzzles\puzzle_669.cnf,1.4933652877807617,0,0,3
3,puzzles\puzzle_669.cnf,1.9533531665802002,0,0,23
1,puzzles\puzzle_67.cnf,1.449171781539917,0,0,1
2,puzzles\puzzle_67.cnf,1.4632422924041748,0,0,1
3,puzzles\puzzle_67.cnf,1.451791763305664,0,0,1
1,puzzles\puzzle_670.cnf,2.6920406818389893,0,0,4
2,puzzles\puzzle_670.cnf,1.4796216487884521,0,0,3
3,puzzles\puzzle_670.cnf,2.2351601123809814,0,0,18
1,puzzles\puzzle_671.cnf,1.5209465026855469,0,0,9
2,puzzles\puzzle_671.cnf,1.4761073589324951,1,0,11
3,puzzles\puzzle_671.cnf,1.9576988220214844,0,0,14
1,puzzles\puzzle_672.cnf,1.5146231651306152,0,0,3
2,puzzles\puzzle_672.cnf,1.471329689025879,0,0,3
3,puzzles\puzzle_672.cnf,3.3057403564453125,0,0,14
1,puzzles\puzzle_673.cnf,1.510185956954956,0,0,3
2,puzzles\puzzle_673.cnf,1.5366151332855225,0,0,3
3,puzzles\puzzle_673.cnf,1.6186532974243164,0,0,8
1,puzzles\puzzle_674.cnf,1.5054004192352295,0,0,7
2,puzzles\puzzle_674.cnf,1.4725046157836914,2,0,10
3,puzzles\puzzle_674.cnf,4.371519327163696,0,0,31
1,puzzles\puzzle_675.cnf,2.1945018768310547,0,0,2
2,puzzles\puzzle_675.cnf,1.5389354228973389,0,0,3
3,puzzles\puzzle_675.cnf,1.8081862926483154,0,0,14
1,puzzles\puzzle_676.cnf,1.4644432067871094,0,0,4
2,puzzles\puzzle_676.cnf,1.5061755180358887,0,0,5
3,puzzles\puzzle_676.cnf,15.800775527954102,39,0,100
1,puzzles\puzzle_677.cnf,1.6147279739379883,8,0,22
2,puzzles\puzzle_677.cnf,1.7301862239837646,8,0,33
3,puzzles\puzzle_677.cnf,24.190289735794067,65,0,154
1,puzzles\puzzle_678.cnf,1.4863595962524414,0,0,1
2,puzzles\puzzle_678.cnf,1.518735408782959,0,0,1
3,puzzles\puzzle_678.cnf,1.5154156684875488,0,0,1
1,puzzles\puzzle_679.cnf,1.5194129943847656,0,0,4
2,puzzles\puzzle_679.cnf,1.5506060123443604,3,0,15
3,puzzles\puzzle_679.cnf,17.395343780517578,38,0,130
1,puzzles\puzzle_68.cnf,1.586273193359375,4,0,19
2,puzzles\puzzle_68.cnf,1.5072495937347412,2,0,11
3,puzzles\puzzle_68.cnf,5.014770746231079,16,0,52
1,puzzles\puzzle_680.cnf,1.48402738571167,0,0,2
2,puzzles\puzzle_680.cnf,1.483781099319458,0,0,4
3,puzzles\puzzle_680.cnf,1.69765043258667,0,0,13
1,puzzles\puzzle_681.cnf,2.089444875717163,2,0,10
2,puzzles\puzzle_681.cnf,1.7730202674865723,0,0,6
3,puzzles\puzzle_681.cnf,3.8411500453948975,9,0,28
1,puzzles\puzzle_682.cnf,1.4647667407989502,0,0,1
2,puzzles\puzzle_682.cnf,1.483489751815796,0,0,1
3,puzzles\puzzle_682.cnf,1.4967315196990967,0,0,1
1,puzzles\puzzle_683.cnf,1.503687858581543,0,0,1
2,puzzles\puzzle_683.cnf,1.515657663345337,0,0,1
3,puzzles\puzzle_683.cnf,2.326195001602173,0,0,1
1,puzzles\puzzle_684.cnf,1.7070610523223877,9,0,27
2,puzzles\puzzle_684.cnf,1.6930437088012695,12,0,36
3,puzzles\puzzle_684.cnf,16.48885703086853,29,0,70
1,puzzles\puzzle_685.cnf,1.4694559574127197,0,0,6
2,puzzles\puzzle_685.cnf,1.5076112747192383,0,0,4
3,puzzles\puzzle_685.cnf,2.09537410736084,0,0,12
1,puzzles\puzzle_686.cnf,1.4860780239105225,0,0,6
2,puzzles\puzzle_686.cnf,1.462599754333496,0,0,4
3,puzzles\puzzle_686.cnf,9.216213941574097,12,0,57
1,puzzles\puzzle_687.cnf,1.524665117263794,0,0,9
2,puzzles\puzzle_687.cnf,1.7318215370178223,12,0,30
3,puzzles\puzzle_687.cnf,57.066548347473145,187,0,403
1,puzzles\puzzle_688.cnf,1.4543139934539795,0,0,6
2,puzzles\puzzle_688.cnf,1.4433205127716064,0,0,6
3,puzzles\puzzle_688.cnf,24.190099954605103,77,0,199
1,puzzles\puzzle_689.cnf,1.4901189804077148,0,0,2
2,puzzles\puzzle_689.cnf,1.469550371170044,0,0,2
3,puzzles\puzzle_689.cnf,1.6968448162078857,0,0,11
1,puzzles\puzzle_69.cnf,1.5084950923919678,0,0,1
2,puzzles\puzzle_69.cnf,1.472093105316162,0,0,1
3,puzzles\puzzle_69.cnf,1.546198844909668,0,0,1
1,puzzles\puzzle_690.cnf,2.3380002975463867,3,0,16
2,puzzles\puzzle_690.cnf,1.49574613571167,0,0,5
3,puzzles\puzzle_690.cnf,66.12594509124756,307,0,639
1,puzzles\puzzle_691.cnf,1.438495397567749,0,0,6
2,puzzles\puzzle_691.cnf,1.5090134143829346,0,0,9
3,puzzles\puzzle_691.cnf,2.0128486156463623,0,0,4
1,puzzles\puzzle_692.cnf,2.771256446838379,0,0,2
2,puzzles\puzzle_692.cnf,1.591257095336914,1,0,10
3,puzzles\puzzle_692.cnf,6.63501501083374,11,0,58
1,puzzles\puzzle_693.cnf,1.465970754623413,0,0,2
2,puzzles\puzzle_693.cnf,1.4691541194915771,0,0,3
3,puzzles\puzzle_693.cnf,7.38271427154541,10,0,63
1,puzzles\puzzle_694.cnf,1.5580644607543945,2,0,11
2,puzzles\puzzle_694.cnf,1.5340092182159424,1,0,7
